gene_id,Con_PTH_1,Con_PTH_2,Con_PTH_3,Con_PTH_4,Con_Veh_1,Con_Veh_2,Con_Veh_3,Con_Veh_4
MSTRG.11257|Ash1l,4379,3143,3442,3510,3933,3853,4269,4256
MSTRG.20279|Gm14832,0,0,0,0,0,0,0,0
ENSMUSG00000065115|Gm23298,0,0,0,0,0,0,0,0
MSTRG.15197|Cul1,5460,3175,3964,4315,8889,8832,9400,8986
ENSMUSG00000037025|Foxa2,0,0,0,0,0,0,0,0
ENSMUSG00000085706|Gm9428,0,0,0,0,0,0,0,0
ENSMUSG00000047898|Ccr4,0,0,0,4,0,0,3,0
ENSMUSG00000080942|Zfp36l1-ps,0,2,0,2,0,0,0,0
ENSMUSG00000094075|Ighv1-80,0,0,0,0,0,0,0,0
ENSMUSG00000097244|Gm7928,0,0,0,0,0,0,0,0
MSTRG.1967|Efna2,773,375,542,644,569,659,701,669
MSTRG.8695|1700092M07Rik,14,2,7,9,17,6,19,4
ENSMUSG00000102185|5033404E19Rik,0,0,0,0,0,0,0,0
MSTRG.6738|Lztr1,4738,3194,3465,4174,5097,4642,5196,5494
MSTRG.9182|Gm37289,2,4,0,2,0,0,0,2
MSTRG.9864|Gm13736,390,381,552,366,307,283,278,324
ENSMUSG00000092542|Olfr757-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000030699|Tbx6,5,19,28,1,0,4,4,8
ENSMUSG00000022057|Adamdec1,0,0,0,0,0,0,0,0
MSTRG.18031|Zfp930,333,195,270,287,246,211,255,189
ENSMUSG00000098070|Gm8609,0,0,0,0,0,0,0,0
MSTRG.4740|Agtr1a,1481,526,820,728,1104,970,1183,885
ENSMUSG00000103648|Gm37705,0,0,0,0,0,0,0,0
ENSMUSG00000006235|Epor,28,4,19,14,22,15,30,25
MSTRG.1947|Med16,1964,1205,1342,1585,2025,1960,2296,2140
ENSMUSG00000081315|Olfr621-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000057461|Olfr591,0,0,0,0,0,0,0,0
ENSMUSG00000098937|Mir7241,0,0,0,0,0,0,0,0
ENSMUSG00000029359|Tesc,8,11,20,19,6,24,13,8
MSTRG.2664|Gm12186,0,4,0,0,0,4,6,6
ENSMUSG00000082407|Gm13045,0,0,0,0,0,0,0,0
MSTRG.9402|Gm13402,0,0,0,0,0,0,0,0
ENSMUSG00000096281|Gm22255,0,0,0,0,0,0,0,0
ENSMUSG00000068048|Rhox9,0,0,0,0,0,0,0,0
ENSMUSG00000107098|Gm29815,0,0,0,0,0,0,0,0
MSTRG.9919|Chst1,219,102,171,130,370,397,372,326
ENSMUSG00000102943|Gm37550,0,0,0,0,0,0,0,0
MSTRG.7424|Arhgdig,120,66,103,39,65,96,81,98
MSTRG.18327|Gins3,235,125,87,134,215,257,253,237
ENSMUSG00000108527|RP23-361A18.3,0,0,0,0,0,0,0,0
ENSMUSG00000020804|Aanat,0,0,0,2,0,0,0,0
MSTRG.8348|March3,881,596,722,707,323,258,288,304
MSTRG.19347|Gm23567,0,0,0,2,0,0,1,0
ENSMUSG00000101058|Gm21829,0,0,0,0,0,0,0,0
ENSMUSG00000022755|Adgrg7,0,2,0,0,0,0,0,0
MSTRG.17605|Echs1,1719,1122,1471,1484,1822,1515,1675,1720
MSTRG.18952|Chek1,336,239,239,228,151,191,171,212
ENSMUSG00000060756|Krtap2-4,0,0,0,0,0,0,0,0
ENSMUSG00000086177|Gm14616,0,0,0,0,0,0,0,0
MSTRG.1063|Ralgps2,740,416,494,658,770,851,906,1037
ENSMUSG00000065889|Gm22868,0,0,0,0,0,0,0,0
MSTRG.6901|Zfp148,3786,2289,2832,2853,3557,3618,4365,4115
MSTRG.5618|Nynrin,3531,2383,2648,2809,5166,4900,5116,4689
MSTRG.6587|Smug1,438,272,308,352,539,432,452,606
ENSMUSG00000070306|Ccdc153,0,0,0,0,0,0,0,0
ENSMUSG00000092174|Gm7029,0,0,0,0,0,0,0,0
ENSMUSG00000082902|Ccl19-ps1,18,4,9,5,2,2,2,3
ENSMUSG00000099444|Gm29240,0,0,0,0,0,0,0,0
ENSMUSG00000044814|Olfr543,4,4,3,0,0,5,0,3
ENSMUSG00000093922|Rpl36-ps4,0,0,0,0,0,0,0,0
MSTRG.13139|Gpr157,188,182,157,196,258,260,303,340
ENSMUSG00000087033|Gm14155,0,0,0,0,0,0,0,0
ENSMUSG00000100938|Gm28726,0,0,0,0,0,0,0,0
ENSMUSG00000103119|Gm37583,2,4,2,2,0,0,0,0
ENSMUSG00000091453|Gm6541,0,0,0,0,0,0,0,0
MSTRG.10041|Spred1,4207,2139,2433,2793,3900,4011,4543,4878
ENSMUSG00000076909|Traj20,0,0,0,0,0,0,0,0
ENSMUSG00000000817|Fasl,0,0,0,0,0,0,0,0
ENSMUSG00000022518|4930562C15Rik,0,4,2,0,0,3,0,10
ENSMUSG00000088692|Gm23838,0,0,0,0,0,0,0,0
ENSMUSG00000020051|Pah,24,4,13,8,12,0,4,4
MSTRG.16748|Gm3307,0,0,0,0,0,0,0,0
MSTRG.17966|Ing2,855,588,670,684,485,534,586,546
ENSMUSG00000095051|Gm25673,0,0,0,0,0,0,0,0
ENSMUSG00000055109|Gm15155,0,0,0,0,0,0,0,0
MSTRG.8203|Slc23a1,6,27,17,17,10,6,17,9
MSTRG.19581|Gm20643,0,0,0,0,0,0,0,0
MSTRG.111|Gm26580,3,11,4,4,10,5,8,0
MSTRG.1251|Vangl2,524,351,459,487,811,784,879,858
ENSMUSG00000045010|Gm4779,0,9,0,5,0,0,0,0
ENSMUSG00000040729|Cep126,23,38,35,51,49,93,85,89
ENSMUSG00000084850|Gm12092,0,5,2,0,5,5,0,2
ENSMUSG00000090744|Gm6871,0,0,0,0,0,0,2,0
MSTRG.18437|Terf2,1185,836,831,1029,1082,1182,1212,1244
ENSMUSG00000088096|Gm23672,0,0,0,0,0,0,0,0
ENSMUSG00000081415|Gm15176,0,0,0,0,0,0,0,0
ENSMUSG00000038179|Slamf7,157,139,142,96,55,55,83,99
ENSMUSG00000086416|Gm14002,14,7,4,0,18,14,8,21
MSTRG.8796|1110059E24Rik,858,667,976,785,853,826,830,1104
MSTRG.4009|Gm22303,0,0,0,0,0,0,0,0
ENSMUSG00000104640|Gm42623,0,0,0,0,0,0,0,0
MSTRG.12701|Gm12905,18,2,19,10,9,20,7,20
ENSMUSG00000099138|Gm5746,0,0,0,0,0,0,0,0
ENSMUSG00000031927|1700012B09Rik,2,0,2,0,0,0,0,0
ENSMUSG00000070568|1700039E15Rik,0,0,0,0,0,0,0,0
ENSMUSG00000107183|Gm18452,0,0,0,0,0,0,0,0
ENSMUSG00000094190|Gm25451,0,0,0,0,0,0,0,0
MSTRG.15032|Gm26220,1,1,1,1,2,1,1,1
ENSMUSG00000095527|Olfr888,0,0,0,0,0,0,0,0
ENSMUSG00000101341|Gm29076,0,0,0,0,0,0,0,0
ENSMUSG00000087170|1700001G01Rik,0,0,0,0,0,0,0,0
MSTRG.5044|Gm16125,2,6,3,2,1,0,1,2
MSTRG.2986|Gm22988,1,1,1,1,1,1,1,1
ENSMUSG00000082037|Vmn1r-ps116,0,0,0,0,0,0,0,0
MSTRG.19346|Dyx1c1Ccpg1,0,0,0,149,0,0,0,0
ENSMUSG00000099237|Mir7216,0,0,0,0,0,0,0,0
MSTRG.17024|Gm22226,0,0,0,0,0,0,0,0
MSTRG.12471|0610043K17Rik,0,0,0,6,0,0,0,10
MSTRG.2461|Snora5c,1,1,1,1,1,1,1,1
ENSMUSG00000106506|4930558F17Rik,0,0,0,0,0,0,0,0
MSTRG.4508|Mir154,0,3,1,0,0,0,2,0
ENSMUSG00000077685|Gm22498,0,0,0,0,0,0,0,0
MSTRG.14546|Crcp,650,477,554,543,693,796,825,929
ENSMUSG00000082628|Gm12566,0,0,0,0,0,0,0,0
ENSMUSG00000080597|Gm22033,1,0,0,0,0,0,0,0
MSTRG.10305|Macrod2os2,0,1,0,0,0,0,1,0
MSTRG.19184|Myo9a,3321,2078,2374,2689,2551,2871,3021,3116
ENSMUSG00000109142|RP23-56C20.5,0,0,0,0,0,0,0,0
ENSMUSG00000080607|Gm23839,0,0,0,0,0,0,0,0
ENSMUSG00000084746|Gm25292,0,0,0,0,0,0,0,0
ENSMUSG00000105357|Gm42647,0,0,0,0,0,0,0,0
ENSMUSG00000056853|Olfr765,0,0,0,0,0,0,0,0
ENSMUSG00000086481|Gm11707,0,3,0,0,0,0,3,4
ENSMUSG00000022523|Fgf12,149,83,107,124,133,141,129,102
ENSMUSG00000094636|Gm24219,0,0,0,0,0,0,0,0
ENSMUSG00000006488|Prl7a1,0,0,9,0,0,4,2,0
ENSMUSG00000100459|Gm5833,0,2,0,0,6,0,0,0
MSTRG.17928|Gm16192,13,5,0,5,2,5,1,1
ENSMUSG00000079652|Fam71f2,14,5,3,0,0,0,4,4
ENSMUSG00000043418|Lrit2,0,0,0,0,0,0,0,0
MSTRG.9768|Scrn3,745,559,630,530,1023,1004,1004,1046
ENSMUSG00000079162|Trim43b,0,0,0,0,0,0,0,0
MSTRG.9530|Gm13406,0,0,0,0,0,0,0,0
ENSMUSG00000109175|RP23-184M3.2,0,0,0,0,0,0,0,0
MSTRG.5506|Gm10371,0,0,0,0,0,0,7,0
ENSMUSG00000097088|Gm26615,0,0,7,0,0,0,10,3
MSTRG.11208|Prcc,1647,852,1134,1264,1809,1782,1901,2181
ENSMUSG00000047161|Chst9,0,0,0,0,0,0,0,0
MSTRG.3715|Gm25540,1,0,1,1,0,1,0,1
ENSMUSG00000084257|Gm11597,0,0,0,0,0,0,0,0
ENSMUSG00000107856|Gm7838,0,0,0,0,0,0,0,0
ENSMUSG00000083955|Gm14785,0,0,0,0,0,0,0,0
ENSMUSG00000006143|Upk3bl,3,0,9,6,0,1,0,2
ENSMUSG00000091825|Gm5778,1,0,1,0,0,0,0,0
MSTRG.20250|Apoo,446,362,465,415,383,432,379,446
MSTRG.15003|Fam3c,3951,1988,2357,3112,3249,3806,3524,4155
ENSMUSG00000099888|Gm29552,0,0,0,0,0,0,0,0
ENSMUSG00000077208|Gm25607,0,0,0,0,0,0,0,0
ENSMUSG00000063796|Slc22a8,0,4,6,0,10,4,0,0
MSTRG.4395|Rpl30-ps8,440,297,364,378,281,308,353,267
ENSMUSG00000040929|Rfx3,91,72,70,115,197,223,260,230
ENSMUSG00000085226|Gm7855,0,0,0,0,0,0,0,0
MSTRG.15886|Tnfrsf1a,13535,6706,8257,9970,6405,6113,6327,6212
MSTRG.16907|Sec11a,3695,2095,2895,2844,2972,2744,3231,3312
ENSMUSG00000087214|Gm15555,0,0,0,0,0,0,0,0
MSTRG.18750|Cwf19l2,1019,651,669,755,907,845,856,833
ENSMUSG00000106906|Gm34728,0,0,0,0,0,0,0,0
MSTRG.17317|Cdr2,3131,1769,2193,2411,2112,2108,2202,2501
ENSMUSG00000051036|Ttc24,0,0,0,0,0,0,0,0
ENSMUSG00000083852|Gm13007,0,0,0,0,0,0,0,0
ENSMUSG00000036962|Cfap221,0,0,0,0,0,0,0,0
ENSMUSG00000077595|Gm26019,0,0,0,0,0,0,0,0
MSTRG.18526|Gm22999,0,0,0,0,0,0,0,0
ENSMUSG00000070811|Sult2a2,12,0,0,0,4,2,4,4
ENSMUSG00000081326|Gm14417,0,0,0,0,0,0,0,0
ENSMUSG00000029503|P2rx2,15,8,11,22,40,37,20,22
ENSMUSG00000101497|Gm29391,0,0,0,0,0,0,0,0
MSTRG.9323|Edf1,4041,2835,3309,3291,3612,2666,2672,3047
MSTRG.8081|Tmem241,524,253,321,436,689,504,512,531
MSTRG.14304|Prkab1,1134,775,1003,913,1306,1198,1322,1261
MSTRG.8306|Ythdc2,825,670,580,687,556,510,565,642
MSTRG.1077|Pappa2,30336,17286,20345,22865,24795,22394,23513,21469
ENSMUSG00000058508|Gm10042,0,0,0,0,0,0,0,0
MSTRG.4174|Mgat2,7266,3605,4929,5584,5573,5190,5214,5089
ENSMUSG00000064329|Scn1a,19,5,10,5,44,11,51,48
ENSMUSG00000084898|Gm12371,0,0,0,0,0,0,0,0
ENSMUSG00000091288|Gm17075,0,0,0,0,0,0,0,0
ENSMUSG00000073915|Olfr676,0,0,0,0,0,0,0,0
MSTRG.13273|Wdr46-ps,0,0,2,0,3,0,0,0
MSTRG.19128|Gm29322,0,0,0,0,0,0,0,0
ENSMUSG00000104485|Gm38065,0,0,0,0,0,0,0,0
ENSMUSG00000095344|Gm6838,0,0,0,0,0,0,0,0
ENSMUSG00000086945|4930562A09Rik,0,0,0,0,0,0,0,0
ENSMUSG00000092398|Vmn1r-ps59,0,0,0,0,0,0,0,0
MSTRG.1587|Gm1972,6,6,7,10,14,12,17,13
ENSMUSG00000101454|Gm1988,0,0,0,0,0,0,0,0
MSTRG.8097|Gm6457,539,332,487,466,494,509,496,448
MSTRG.7704|Runx2os3,0,0,0,0,0,0,0,0
ENSMUSG00000032484|Ngp,0,0,0,0,0,0,0,0
ENSMUSG00000088258|Gm24291,0,0,0,0,0,0,0,0
ENSMUSG00000100558|1700025F24Rik,0,0,0,0,0,0,0,0
ENSMUSG00000090476|Gm17166,0,0,0,0,0,0,0,0
ENSMUSG00000106050|Ass-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000026832|Cytip,8,4,0,6,0,4,2,10
MSTRG.9704|Gm37159,0,0,0,0,0,0,0,0
MSTRG.12257|Stx17,1269,818,929,1054,1406,1607,1855,1711
ENSMUSG00000091292|Gm3104,0,0,0,0,0,0,0,0
ENSMUSG00000096682|Ifna5,0,0,0,0,0,0,0,0
ENSMUSG00000080916|Gm12463,5,0,2,3,0,2,4,3
ENSMUSG00000068615|Gjd2,0,2,0,0,0,0,0,0
MSTRG.6483|Mir1291,1,1,1,1,1,1,1,1
MSTRG.12935|E2f2,133,73,80,151,191,126,190,289
ENSMUSG00000094025|Gm8879,0,0,0,0,0,0,0,0
ENSMUSG00000100628|Gm29648,0,0,0,0,0,0,0,0
MSTRG.8598|Ctsw,4,3,4,9,0,0,24,0
ENSMUSG00000098722|Gm27331,1,0,0,1,0,0,0,0
ENSMUSG00000061331|Gm17132,0,0,0,0,0,0,0,0
ENSMUSG00000061669|Rpl34-ps2,7,3,9,8,8,10,10,8
ENSMUSG00000092031|Gm2108,0,0,0,0,0,0,0,0
MSTRG.8571|Zdhhc24,541,389,394,447,653,737,743,867
MSTRG.5556|Mettl3,434,251,234,290,617,545,550,659
MSTRG.13708|Gm42770,0,0,0,0,0,0,2,0
MSTRG.11319|Ints3,1412,845,917,1189,2166,2279,2549,2493
MSTRG.18254|Itfg1,7884,3702,4888,5749,6548,6573,7165,6747
MSTRG.17380|Tufm,2082,1131,1367,1622,1894,2006,2027,2191
MSTRG.18472|Snord111,2,1,2,2,0,1,0,0
ENSMUSG00000083127|Gm15189,0,0,0,0,0,0,0,0
MSTRG.17238|Gm44462,0,0,0,0,0,0,0,0
MSTRG.11770|Gm43654,15,4,7,8,0,0,0,0
MSTRG.18685|Gm26391,0,0,0,0,0,0,0,0
MSTRG.9809|Rbm45,992,644,611,760,1094,1082,1064,1203
ENSMUSG00000085718|Rpl9-ps3,0,0,0,0,0,0,0,0
ENSMUSG00000095266|Gm5225,0,0,0,0,0,0,0,0
MSTRG.6257|Eif3d,5942,3166,3848,4395,4130,4082,4626,4892
ENSMUSG00000076300|Gm23060,0,0,0,0,0,0,0,0
ENSMUSG00000081402|Gm15455,0,0,2,2,2,2,0,3
MSTRG.15490|Snrpg,2007,2273,2840,2079,1424,1362,1347,1214
MSTRG.16153|RP24-445D7.1,0,1,6,3,5,0,4,6
ENSMUSG00000085394|2210414B05Rik,0,0,0,0,0,0,0,0
MSTRG.10174|Gm24081,0,0,0,1,0,0,0,0
ENSMUSG00000061877|BC048679,0,0,0,0,0,0,0,0
MSTRG.12841|Snord99,1,1,1,1,1,1,1,1
MSTRG.18805|Slc36a4,5750,2727,3643,4078,2833,2770,2980,2965
MSTRG.1073|2810025M15Rik,911,481,584,654,563,609,678,698
MSTRG.18950|Gm17365,0,0,0,0,0,0,0,0
MSTRG.574|A530032D15Rik,0,0,3,0,0,0,0,8
MSTRG.14717|Gal3st4,475,157,236,314,488,453,471,341
MSTRG.705|Pask,264,246,232,217,283,296,326,452
ENSMUSG00000067173|Mrgpra4,0,0,0,0,0,0,0,0
MSTRG.12567|Foxd2os,120,128,149,93,171,130,127,146
MSTRG.14885|BC028471,1,6,8,5,10,0,3,8
ENSMUSG00000037860|Aim2,78,107,63,124,119,71,86,64
MSTRG.386|Gm29332,0,0,0,0,0,0,0,0
ENSMUSG00000098591|Gm27631,0,0,0,0,0,0,0,0
MSTRG.11098|Gm22295,0,0,0,0,0,0,0,0
MSTRG.9899|Harbi1,344,192,240,250,371,336,438,330
MSTRG.9240|Gm25147,0,0,0,0,0,0,0,0
ENSMUSG00000104727|Gm42500,0,0,0,0,0,0,0,0
ENSMUSG00000089023|Gm25011,0,0,0,0,0,0,0,0
ENSMUSG00000100524|Gm28418,0,0,0,0,0,0,0,0
MSTRG.20062|Gm15034,0,0,0,0,0,0,0,0
MSTRG.16785|RP24-573I5.1,0,0,0,0,4,0,0,0
ENSMUSG00000100892|Gm20897,0,0,0,0,0,0,0,0
ENSMUSG00000085877|Spin2-ps4,0,0,0,0,0,0,0,0
ENSMUSG00000073293|Nudt10,14,1,13,12,11,10,29,18
ENSMUSG00000099849|Gm29274,0,0,0,0,0,0,0,0
MSTRG.787|Gm37174,10,30,17,0,5,22,4,12
MSTRG.5574|Gm20726,3,2,0,1,1,2,0,2
MSTRG.8274|Mir6979,0,1,1,0,0,0,0,0
MSTRG.14904|Gm43198,0,0,0,0,0,0,0,0
ENSMUSG00000086415|Gm4487,0,0,0,0,0,0,0,0
ENSMUSG00000097076|Platr7,0,0,0,0,0,0,0,0
ENSMUSG00000100822|Gm29275,0,0,0,0,0,0,0,0
MSTRG.12736|Gm12946,0,0,3,4,0,1,0,1
MSTRG.18580|Gm17786,1,4,0,0,0,0,2,0
MSTRG.80|Gm28095,0,0,0,0,0,0,0,0
ENSMUSG00000094458|Gm22627,0,0,0,0,0,0,0,0
ENSMUSG00000048620|Olfr1336,0,0,0,0,0,0,0,0
ENSMUSG00000014773|Dll1,14,9,12,11,48,59,50,42
ENSMUSG00000045065|9930022D16Rik,0,2,0,0,0,0,0,0
ENSMUSG00000042212|Sprr2d,0,0,0,0,0,0,0,0
ENSMUSG00000077408|Gm25415,0,0,0,0,0,0,0,0
ENSMUSG00000089874|9230117E06Rik,0,0,0,0,0,0,0,0
ENSMUSG00000047203|Vmn1r54,0,0,0,0,0,0,0,0
MSTRG.4057|Lamb1,11708,7273,8645,9576,9587,9199,9796,9104
ENSMUSG00000092357|Vmn2r-ps83,0,0,0,0,0,0,0,0
MSTRG.12450|Dock7,5544,3626,4345,4500,4769,4790,5380,5536
ENSMUSG00000078439|Smim24,25,28,23,29,35,18,26,18
ENSMUSG00000108590|RP23-96F6.3,0,0,0,0,0,0,0,0
MSTRG.1029|Glul,5001,2799,3774,4061,4061,3488,3648,3776
MSTRG.15952|Gm44084,0,0,0,0,0,0,0,0
ENSMUSG00000005968|Tuft1,113,64,96,105,120,80,111,106
MSTRG.6076|Rspo2,3411,2240,2994,3528,6843,6770,6797,6225
MSTRG.11141|Gm3513,0,2,4,0,0,0,0,0
MSTRG.10394|Gm26841,2,17,0,2,16,9,5,8
MSTRG.3586|1700006E09Rik,0,0,0,0,0,0,0,0
ENSMUSG00000092429|Gm18958,0,0,0,0,0,0,0,0
ENSMUSG00000105343|Gm43512,0,0,0,0,0,0,0,0
MSTRG.9479|Mir199b,0,1,0,0,0,2,0,0
ENSMUSG00000104698|Gm42602,0,0,0,0,0,0,0,0
ENSMUSG00000084272|Gm13224,0,0,0,0,0,0,0,0
ENSMUSG00000102689|Gm37217,0,0,0,0,0,0,0,0
ENSMUSG00000081904|Gm13419,0,0,0,0,0,0,0,0
ENSMUSG00000033774|Npbwr1,9,0,4,8,13,37,18,26
ENSMUSG00000033569|Adgrb3,0,5,15,2,2,4,0,2
MSTRG.2597|Gm12112,279,228,259,225,262,291,243,253
MSTRG.16573|AI987944,475,342,484,507,486,604,576,641
ENSMUSG00000078869|Gm14409,0,0,0,0,4,9,0,0
ENSMUSG00000081361|Gm11813,0,0,0,0,0,0,0,0
ENSMUSG00000038077|Kcna6,107,45,41,74,92,140,80,141
MSTRG.9008|2310034G01Rik,23,50,36,39,14,8,16,19
ENSMUSG00000091048|Gm8207,0,0,0,0,0,0,0,0
ENSMUSG00000030041|M1ap,17,9,23,9,24,16,34,30
ENSMUSG00000106477|Gm8874,0,0,0,0,0,0,0,0
ENSMUSG00000097673|Gm26608,3,0,0,0,2,6,0,0
ENSMUSG00000081475|Gm14558,0,0,0,0,0,0,0,0
MSTRG.16350|RP24-192F23.1,0,0,0,0,0,0,0,0
MSTRG.1671|AA474331,249,221,175,255,581,487,608,590
MSTRG.15879|Gapdh,741,680,630,679,395,365,422,2297
MSTRG.19513|Gm19280,0,0,0,0,0,0,0,0
ENSMUSG00000030091|Nup210,30,11,15,12,6,5,19,9
MSTRG.1812|Tet1,403,290,316,264,1037,1056,1200,1164
MSTRG.15417|Gm44438,0,0,0,0,0,0,0,0
ENSMUSG00000064213|Defa24,0,0,0,0,0,0,0,0
MSTRG.13614|Zbtb49,209,249,189,213,194,225,235,218
ENSMUSG00000106957|Gm43085,6,9,3,4,2,12,2,7
ENSMUSG00000096531|Trav12n-2,0,0,0,0,0,0,0,0
MSTRG.2882|Ulk2,3798,2162,2504,2674,4201,4161,4360,4799
ENSMUSG00000063137|Olfr177,0,0,0,0,0,0,0,0
ENSMUSG00000044726|Erich5,2,0,4,0,0,0,0,0
ENSMUSG00000086011|Olfr396-ps1,0,0,0,0,0,0,0,0
MSTRG.2699|Gm25082,18,47,26,29,8,6,5,6
ENSMUSG00000040013|Fkbp6,0,0,0,0,0,0,0,4
ENSMUSG00000083524|Mup-ps21,0,0,0,0,0,0,0,0
MSTRG.10782|Gm15467,0,0,0,0,0,0,1,0
MSTRG.19350|Gm27353,0,2,1,0,2,0,0,0
MSTRG.7576|Tap2,2315,1179,1438,1767,2046,2108,2344,2106
ENSMUSG00000095112|Gm23712,0,0,0,0,0,0,0,0
ENSMUSG00000049281|Scn3b,58,60,52,75,58,58,52,54
ENSMUSG00000026246|Alppl2,0,0,0,0,0,0,0,0
ENSMUSG00000049506|Sppl2c,0,0,0,0,0,0,0,0
ENSMUSG00000082418|Gm13126,0,0,0,0,0,0,0,0
MSTRG.803|Ccnt2,1586,1783,1524,1661,1407,1318,1372,1755
ENSMUSG00000109001|RP23-58K20.3,0,0,0,0,0,0,0,0
MSTRG.5893|Dzip1,2035,1779,1979,2106,2696,2857,3223,3153
MSTRG.18371|Exoc3l,75,80,46,84,95,92,122,138
ENSMUSG00000080708|Ccnd3-ps,2,0,1,1,0,0,6,1
MSTRG.107|Kcnq5,356,205,180,235,313,267,259,246
ENSMUSG00000083611|Gm8832,0,0,0,0,0,0,0,0
ENSMUSG00000062844|Olfr1458,0,0,0,0,0,0,0,0
MSTRG.12579|Lrrc41,5236,2764,3323,4050,3314,3292,3584,3493
ENSMUSG00000019737|Syne4,14,29,7,4,10,11,8,10
ENSMUSG00000105928|Gm9256,5,6,5,2,4,3,8,1
MSTRG.2359|Dnajc14,3680,2436,2920,2937,3623,3341,3804,3825
ENSMUSG00000086794|Gm11642,5,9,8,3,0,5,0,0
ENSMUSG00000086775|Snhg7os,0,8,5,11,0,4,0,0
ENSMUSG00000030111|A2m,21,17,9,17,6,6,0,15
ENSMUSG00000106620|Trav7-5,0,0,0,0,0,0,0,0
ENSMUSG00000028051|Hcn3,12,8,28,16,9,9,13,8
MSTRG.14294|Sirt4,165,260,147,139,284,274,342,355
MSTRG.6365|Serhl,862,833,865,866,1013,986,910,890
ENSMUSG00000101526|Gm28622,0,0,0,0,0,0,0,0
MSTRG.171|AC084391.1,5,5,3,37,4,5,5,4
ENSMUSG00000075064|Olfr1506,0,0,0,0,0,0,0,0
ENSMUSG00000043913|Ccdc60,5,0,3,16,3,2,2,8
MSTRG.9596|Gm16523,0,0,0,0,0,0,0,0
MSTRG.1832|Egr2,151,104,131,181,150,100,176,167
ENSMUSG00000100668|1700083H02Rik,0,0,0,0,0,0,0,0
MSTRG.17114|Fchsd2,1567,991,1014,1152,2214,2345,2680,2678
ENSMUSG00000106416|Gm5857,17,9,15,24,14,6,15,5
ENSMUSG00000092664|Gm22406,0,0,0,0,0,0,0,0
ENSMUSG00000082540|Vmn1r-ps112,0,0,0,0,0,0,0,0
MSTRG.8269|Gm37165,7,0,2,3,5,3,2,2
MSTRG.4195|Gm3086,8,6,11,16,0,3,0,6
MSTRG.13862|Gm43229,0,0,0,0,0,0,0,0
ENSMUSG00000103314|Gm38358,0,0,0,0,0,0,0,0
MSTRG.5619|Gm26751,0,0,0,0,6,0,0,0
ENSMUSG00000104869|Gm42544,4,2,0,6,4,9,0,0
MSTRG.10894|8430422M14Rik,8,22,18,11,11,10,10,24
MSTRG.11627|Slc25a24,1997,953,1327,1563,2329,2442,2567,3094
ENSMUSG00000109275|RP24-281E19.2,0,0,0,0,0,0,0,0
ENSMUSG00000097823|Gm16701,0,15,0,14,14,42,28,10
MSTRG.3471|Mir8102,1,2,2,0,0,6,0,2
MSTRG.13399|Gm25219,3,6,10,6,6,2,5,8
ENSMUSG00000107765|Gm34224,0,0,0,0,0,0,0,0
ENSMUSG00000100845|Gm28770,0,0,0,0,0,0,0,0
MSTRG.17247|Psma1,4639,2677,3516,3773,3166,3073,3209,3567
MSTRG.2268|Srgap1,1752,1261,1363,1502,541,564,652,790
MSTRG.17554|Nkx1-2,6,0,0,0,0,0,0,0
MSTRG.12373|Gm11263,167,135,149,131,131,116,124,103
ENSMUSG00000067203|H2-K2,24,35,32,25,6,10,13,38
MSTRG.13926|Paics,8173,4282,5388,5916,5516,5319,5559,5968
ENSMUSG00000084564|Mir1895,0,0,0,0,0,0,0,0
MSTRG.15410|Ctnna2,1155,680,942,1004,899,1040,1220,1175
ENSMUSG00000082012|Gm5257,0,0,0,0,0,0,0,0
ENSMUSG00000024027|Glp1r,9,8,0,11,8,12,31,17
MSTRG.15616|Slc25a26,193,102,114,164,172,185,199,239
MSTRG.14979|Capza2,8387,5625,7006,6873,6505,6301,7072,7228
ENSMUSG00000099805|Gm28161,0,0,0,0,0,0,0,0
ENSMUSG00000077616|Gm25502,0,0,0,0,0,0,0,0
MSTRG.3028|Slc25a11,3740,2285,2772,3104,3518,3502,3601,3655
ENSMUSG00000076778|Trav13d-1,0,0,0,0,0,0,0,0
ENSMUSG00000093699|Vmn2r-ps9,0,0,0,0,0,0,0,0
MSTRG.1825|Sirt1,1249,759,723,882,630,630,683,798
MSTRG.11525|Phtf1,2075,1743,1890,1848,1959,2135,2458,2389
ENSMUSG00000064487|Gm23736,0,0,0,0,0,0,0,0
MSTRG.464|Gm24497,0,1,0,0,0,0,1,0
ENSMUSG00000089404|Gm24877,0,1,1,0,0,1,0,0
MSTRG.14824|Gm23995,0,0,0,0,0,0,0,0
ENSMUSG00000107396|4930425L21Rik,0,0,0,0,0,0,0,0
MSTRG.753|Bcl2,302,194,191,226,484,437,651,625
ENSMUSG00000097005|4930598A11Rik,0,0,0,0,0,0,0,0
ENSMUSG00000081578|Gm12611,0,0,0,0,0,0,0,0
MSTRG.11003|Proser1,1187,877,869,1009,670,860,984,931
ENSMUSG00000081064|Gm6071,0,0,0,0,0,0,0,0
ENSMUSG00000101765|Gm21673,0,0,0,0,0,0,0,0
ENSMUSG00000097326|A330048O09Rik,14,2,7,4,13,4,0,4
MSTRG.8873|Gm8980,0,0,0,0,0,0,1,0
MSTRG.11657|Trmt13,318,421,340,358,300,217,266,309
